AuthorID,Author,Date,Content,Attachments,Reactions
3.99451E+17,tradewithnando#0001,2022-03-15 11:06,STC 5 SPY 430C 3/18 @ 2.35,,"BullTrades (1),BullTrades (1),🔥 (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 11:07,Calls aren’t good until we break **$424.00** again on **$SPY**,,
2.96859E+17,Nickel#6662,2022-03-15 11:32,STC BA 3/18 185c @ 1.00,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-15 11:34,BTO 2 CRWD 190c 3/18 @3.50,,"BullTrades (2),BullTrades (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 11:34,STC 8 UPS 200P 3/25 @ 1.99,,"BullTrades (1),BullTrades (1),salute (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 11:37,BTO 10 AMD 112C 3/18 @ 1.47,,"BullTrades (2),BullTrades (2),👍 (1)"
6.98075E+17,Mruff#4748,2022-03-15 11:38,Putting stop at entry for this ^,,
3.99451E+17,tradewithnando#0001,2022-03-15 11:39,**$CRWD** to **$190** @Mruff,,💯 (1)
3.99451E+17,tradewithnando#0001,2022-03-15 11:43,BTO 5 AMD 112C 3/18 @ 1.40,,"BullTrades (1),BullTrades (1),👍 (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 11:54,BTO 2 UPST 105C 3/25 @ 4.20,,"BullTrades (3),BullTrades (1),👍 (1)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-15 11:56,BTO 2 SPX 3/18 4400C @ 4.20 (potential swing),,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-15 12:02,STC 1 CRWD 190c 3/18 @3.80 (leaving a runner keeping stop at break even risk free trade now),,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-15 12:20,BTO 2 IWM 192p 3/19 @ 1.45,,"BullTrades (1),BullTrades (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 12:23,BTO 3 UPST 105C 3/25 @ 3.98,,"BullTrades (1),BullTrades (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 12:24,BTO 5 AMD 112C 3/18 @ 1.15,,"BullTrades (1),BullTrades (1),👍 (1)"
6.98075E+17,Mruff#4748,2022-03-15 12:24,STC 2 IWM 192p @1.38,,"BullTrades (2),BullTrades (1)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-15 12:25,"BTO 2 SPX 3/18 4400C @ 3.40 (avg down, swinging these into tomorrow)",,"BullTrades (1),BullTrades (1),vince (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 12:45,STC 5 UPST 105C 3/25 @ 4.78,,"BullTrades (1),BullTrades (1),🔥 (1),👍 (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 12:48,**$UPST +18%**,https://cdn.discordapp.com/attachments/952916697008984154/953364056918589541/Screen_Shot_2022-03-15_at_2.47.32_PM.png,
6.98075E+17,Mruff#4748,2022-03-15 12:48,STC 1 CRWD 190c 3/18 @ 4.00,,"BullTrades (2),BullTrades (2)"
6.98075E+17,Mruff#4748,2022-03-15 12:49,If you have runners left move up stop to 3.80,,
5.32077E+17,WhoStoleMyEggo#3809,2022-03-15 12:50,STC 2 SPX 3/18 4400C @ 5.00 (trim 1/2 for ~32%),,"BullTrades (2),BullTrades (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 12:51,Now above the level mentioned. Calls paying?,,✅ (5)
3.99451E+17,tradewithnando#0001,2022-03-15 12:58,BTO 3 ROKU 110C 3/25 @ 2.90,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-15 13:02,BTO 2 NVDA 235c 3/18 @2.95,,"BullTrades (1),BullTrades (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 13:03,**Contracts @ $5.75**,,
6.98075E+17,Mruff#4748,2022-03-15 13:12,STC 2 NVDA 235c 3/18 @3.10,,"BullTrades (1),BullTrades (1)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-15 13:19,"STC 1 SPX 3/18 4400C @ 6.80 (trim 1 more, 100% from avg down, swinging the runner)",,"BullTrades (1),BullTrades (1),🔥 (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 13:20,STC 20 AMD 112C 3/18 @ 1.58,,"BullTrades (1),BullTrades (1),💯 (1),salute (1),👍 (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 13:21,STC 5 ROKU 110C 3/25 @ 3.20,,"BullTrades (1),BullTrades (1)"
2.96859E+17,Nickel#6662,2022-03-15 13:22,"BTO F 20c 19/24 @ 2.70 (LONG SWING :KEKW: ) Golden cross on monthly, hopefully i'm a millionare by then and this discord still around",,"BullTrades (2),BullTrades (2),vince (1)"
3.99451E+17,tradewithnando#0001,2022-03-15 13:27,**$SPY $AMD $UPS $UPST $ROKU**,https://cdn.discordapp.com/attachments/952916697008984154/953373840963149885/IMG_0267.png,"vince (13),🔥 (14),🇨🇦 (7),🐐 (5),🍴 (4),gains (3),👍 (3)"
3.99451E+17,tradewithnando#0001,2022-03-15 13:27,**6/6 on the day**,,
3.99451E+17,tradewithnando#0001,2022-03-15 13:42,BTO 3 VXX 3/25 27.5P @ 2.09,,"BullTrades (2),BullTrades (2)"
3.99451E+17,tradewithnando#0001,2022-03-15 13:44,**THIS WILL PAY OVER 50% (SIZE RESPONSIBLY)**,,
3.99451E+17,tradewithnando#0001,2022-03-15 13:46,@ **+7%** atm,https://cdn.discordapp.com/attachments/952916697008984154/953378701427503125/IMG_0272.png,
3.99451E+17,tradewithnando#0001,2022-03-15 13:52,STC 5 VXX 3/25 27.5P @ 2.27,,"BullTrades (3),BullTrades (2)"
3.99451E+17,tradewithnando#0001,2022-03-15 13:52,I’m cap :KEKW:,,
3.99451E+17,tradewithnando#0001,2022-03-15 13:58,BTO 1 SPY 420P 3/18 @ 3.47 **(SWING)**,,"BullTrades (3),BullTrades (2)"
6.98075E+17,Mruff#4748,2022-03-15 14:51,STC 2 IWM 192p 3/19 @1.45 (ignore for bot),,"BullTrades (1),BullTrades (1)"
2.96859E+17,Nickel#6662,2022-03-16 7:31,"Up over $100 small account take profits, gonna hold this one fellas",,
2.96859E+17,Nickel#6662,2022-03-16 7:32,$500 per contract,,
6.98075E+17,Mruff#4748,2022-03-16 7:33,BTO BABA 85p 3/18 @1.80,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 7:34,STC BABA 85p 3/18 @2.25,,"BullTrades (1),BullTrades (1),🔥 (2)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 7:37,STC 1 SPX 3/18 4400C @ 10.50 (all out from avg down @ 3.40),,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 7:38,BTO 2 DASH 85p 3/18 @2.25,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 7:40,STC 2 DASH 85p 3/18 @2.55,,"BullTrades (1),BullTrades (1)"
2.96859E+17,Nickel#6662,2022-03-16 7:44,STC CRM 210c 4/14 @ 5.40 (stilling holding some ),,"BullTrades (1),BullTrades (1)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 7:44,STC 1 SPX 3/18 4400C @ 10.50 (for bot),,"BullTrades (1),BullTrades (1)"
2.96859E+17,Nickel#6662,2022-03-16 7:51,All out looking for reentry,,
2.96859E+17,Nickel#6662,2022-03-16 7:51,Brooo how I miss these? Asked cheats what a good date for spy 440,,
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 7:53,Lol was loading on the back half of this wedge yesterday,https://cdn.discordapp.com/attachments/952916697008984154/953652351745527808/Screen_Shot_2022-03-16_at_8.53.46_AM.png,
2.96859E+17,Nickel#6662,2022-03-16 7:54,Damn I needed this lol but I’m all good for the week,,
6.98075E+17,Mruff#4748,2022-03-16 8:21,BTO 4 XOM 77p 3/18 @ 1.10,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 8:23,STC 4 XOM 77p 3/18 @1.25,,"BullTrades (1),BullTrades (1)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 9:31,"BTO 6 SPY 3/16 435C @ 1.28 (quick scalp, HIGH RISK 0DTE)",,"BullTrades (1),BullTrades (1)"
2.96859E+17,Nickel#6662,2022-03-16 10:03,STC MP 6/17 50c @ 4.20,,"BullTrades (1),BullTrades (1)"
2.96859E+17,Nickel#6662,2022-03-16 10:16,"For those who diamond hand ba, ate today. I stopped out because of 30% rule for small accounts",,
6.98075E+17,Mruff#4748,2022-03-16 10:27,BTO 5 QQQ 333p 3/16 @1.08,,"BullTrades (1),BullTrades (1),vince (4)"
6.98075E+17,Mruff#4748,2022-03-16 10:40,STC 5 QQQ 333p 3/16 @1.23,,"BullTrades (2),BullTrades (1)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 10:40,"STC 6 SPY 3/16 435C @ .91 (stop out, def not holding through FOMC)",,"BullTrades (1),BullTrades (1)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 10:42,"These were slightly green, I had a limit order to sell 5 @ 1.40 and we missed it by $.01. Still fine with the small loss here. Remember only 3 trade outcomes: Small Loss, Small Win, Big Win",,
6.98075E+17,Mruff#4748,2022-03-16 10:43,STC 2 DASH 85p 3/18 @2.55,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 10:43,For bot ignore^,,
6.98075E+17,Mruff#4748,2022-03-16 10:44,BTO 4 XOM 77p 3/18 @1.10 (For bot ignore),,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 10:44,STC 4 XOM 77p 3/18 @1.25 (Ignore),,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 10:47,Man missed it by a couple minutes 1.60 now if anyone still holding,,
3.99451E+17,tradewithnando#0001,2022-03-16 11:40,BTO 10 XOM 80C 3/25 @ .88,,"BullTrades (3),BullTrades (2),👍 (5)"
3.99451E+17,tradewithnando#0001,2022-03-16 12:00,**$XOM** in consolidation..,https://cdn.discordapp.com/attachments/952916697008984154/953714350252757042/unknown.png,this (5)
2.96859E+17,Nickel#6662,2022-03-16 12:03,Ready to pop,,
2.96859E+17,Nickel#6662,2022-03-16 12:03,Was just about to mention it,,
3.99451E+17,tradewithnando#0001,2022-03-16 12:12,BTO 10 XOM 80C 3/25 @ .76,,"BullTrades (2),BullTrades (2),gains (3),1_ (5),👍 (5)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 12:13,"BTO 1 SPX 3/16 4330C @ 2.00 (VERY HIGH RISK LOTTO, zero or hero)",,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 12:34,BTO 1 IWM 3/16 196p @ .84 (lotto),,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 12:34,Going for gap fill,,
6.98075E+17,Mruff#4748,2022-03-16 12:37,Zero or hero either closes itm or worthless. Playing with profits here,,
3.99451E+17,tradewithnando#0001,2022-03-16 12:39,STC 3 SPY 420P 3/18 @ 3.22,,"BullTrades (1),BullTrades (2)"
3.99451E+17,tradewithnando#0001,2022-03-16 12:39,BTO 5 XOM 80C 3/25 @ .73,,"BullTrades (1),BullTrades (1)"
3.99451E+17,tradewithnando#0001,2022-03-16 12:43,"Fake out to the downside on **$XOM**, let's ride!",https://cdn.discordapp.com/attachments/952916697008984154/953725094721634424/unknown.png,
3.99451E+17,tradewithnando#0001,2022-03-16 12:46,**Now @ $11.00**,,🔥 (6)
3.99451E+17,tradewithnando#0001,2022-03-16 12:46,**Now @ $6.00**,,🔥 (4)
2.96859E+17,Nickel#6662,2022-03-16 12:47,Added more crm,,
2.96859E+17,Nickel#6662,2022-03-16 12:47,Calls,,
3.99451E+17,tradewithnando#0001,2022-03-16 12:47,**Now @ $3.25**,,
6.98075E+17,Mruff#4748,2022-03-16 12:51,BTO 2 JPM 138c 3/18 @1.50,,"BullTrades (1),BullTrades (1)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 12:55,"STC 1 SPX 3/16 4330C @ 5.00 (taking the lotto gains here, 150%)",,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 12:55,STC 2 JPM 138c @1.72,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 12:57,STC 2 JPM 138c 3/18 @1.72 (for bot ignore),,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 13:19,BTO 2 JPM 138c 3/18 @1.52,,"BullTrades (1),BullTrades (1)"
3.99451E+17,tradewithnando#0001,2022-03-16 13:20,BTO 10 AMD 120C 3/25 @ 1.73,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-16 13:22,STC 2 JPM 138c 3/18 @1.85,,"BullTrades (1),BullTrades (2)"
3.99451E+17,tradewithnando#0001,2022-03-16 13:23,STC 10 AMD 120C 3/25 @ 1.95,,"BullTrades (1),BullTrades (1)"
3.99451E+17,tradewithnando#0001,2022-03-16 13:24,Quick scalp **$AMD**,https://cdn.discordapp.com/attachments/952916697008984154/953735451167055892/IMG_0289.png,
3.99451E+17,tradewithnando#0001,2022-03-16 13:32,**$XOM**,https://cdn.discordapp.com/attachments/952916697008984154/953737506287931392/unknown.png,"WeeWooG (6),👍 (1)"
3.99451E+17,tradewithnando#0001,2022-03-16 13:42,Looking for entry on **$UPS**. Break of **$217.00** and I flip bullish..,https://cdn.discordapp.com/attachments/952916697008984154/953740124133416980/unknown.png,"WeeWooG (2),👍 (2)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 13:49,BTO 1 SPX 4/1 4600C @ 5.70 (swing),,"BullTrades (2),BullTrades (2)"
5.32077E+17,WhoStoleMyEggo#3809,2022-03-16 13:51,These at 15.00 now,,vince (3)
2.96859E+17,Nickel#6662,2022-03-16 13:53,Crm played out,,
3.99451E+17,tradewithnando#0001,2022-03-16 14:02,**$XOM** closed green!,https://cdn.discordapp.com/attachments/952916697008984154/953744982529941524/IMG_0292.png,"WeeWooG (9),salute (1)"
3.99451E+17,tradewithnando#0001,2022-03-16 14:45,**$SPY $SQ $AMD**,https://cdn.discordapp.com/attachments/952916697008984154/953756015957008474/IMG_0294.png,"🔥 (9),salute (4),👏 (6),👀 (2)"
3.99451E+17,tradewithnando#0001,2022-03-16 14:46,**3/3 on the day**,,
3.99451E+17,tradewithnando#0001,2022-03-17 7:12,"**$XOM** gapping up overnight as expected if we held **$77**. I'd stay in this longer if we can quickly break through **$78.60** as we open, targeting the gap shown above. Let's trade! :BullTrades:",https://cdn.discordapp.com/attachments/952916697008984154/954004379558641714/unknown.png,"WeeWooG (5),1_ (2)"
2.27573E+17,Malanyr#1620,2022-03-17 7:32,BTO SPY 425p 3/18 @ 1.20,,"BullTrades (2),BullTrades (2),1_ (3)"
2.27573E+17,Malanyr#1620,2022-03-17 7:32,"Target: 4285 on ES, SL: above 4335",,
3.99451E+17,tradewithnando#0001,2022-03-17 7:33,STC 15 XOM 80C 3/25 @ 1.40,https://cdn.discordapp.com/attachments/952916697008984154/954009513046966272/IMG_0299.png,"BullTrades (5),BullTrades (5),🔥 (13),vince (9)"
3.99451E+17,tradewithnando#0001,2022-03-17 7:35,Riding the rest @ **+80%** @here,,
6.98075E+17,Mruff#4748,2022-03-17 7:36,BTO 2 MSTR 3/18 450c @3.40,,"BullTrades (1),BullTrades (2)"
6.98075E+17,Mruff#4748,2022-03-17 7:38,STC 2 MSTR 3/18 450c @4.30,,"BullTrades (1),BullTrades (2)"
6.98075E+17,Mruff#4748,2022-03-17 7:44,BTO 2 NTES 3/18 86p @2.33,,"BullTrades (1),BullTrades (1)"
6.98075E+17,Mruff#4748,2022-03-17 7:51,STC 2 NTES 3/18 86p @3.00,,"BullTrades (1),BullTrades (1)"
